,ATHLETE,YEAR,TEAM,MARK,CONV,MEET,MEET DATE,EVENT,GENDER
42,"Ramsey, Mark",SR-4,Fairleigh Dickinson,18.48m,"60' 7.75""",2017 Larry Ellis Invitational,2017-04-21,SP,M
43,"Rogers, Isaiah",FR-1,TCU,18.43m,"60' 5.75""",Big 12 Outdoor Track & Field Championships,2017-05-12,SP,M
44,"Patterson, Devon",JR-3,Buffalo,18.41m,"60' 5""",Jim Thorpe,2017-05-05,SP,M
45,"Meyers, Avery",SR-4,Iowa,18.39m,"60' 4""",Big Ten Outdoor Championships,2017-05-12,SP,M
46,"Stroh, Steffan",JR-3,North Dakota State,18.37m,"60' 3.25""",The Summit League Outdoor Track & Field Championships,2017-05-11,SP,M
47,"Frenia, Taylor",SR-4,William and Mary,18.35m,"60' 2.5""",Penn Relays,2017-04-27,SP,M
48,"Collins, Shawn",SR-4,Northern Arizona,18.34m,"60' 2""",Jim Click Shootout,2017-04-08,SP,M
49,"Williams, Brian",JR-3,Ole Miss,18.30m,"60' 0.5""",Florida Relays,2017-03-30,SP,M
50,"Newman, Tristen",JR-3,Stanford,18.29m,"60' 0.25""",Stanford Cardinal Classic,2017-04-21,SP,M
51,"Hunter-Simms, Ryan",SR-4,Oregon,18.20m,"59' 8.5""",Pac-12 Championships,2017-05-13,SP,M
51,"Schall, David",SO-2,Indiana,18.20m,"59' 8.5""",Pac-12 vs Big-10 Invitational,2017-03-24,SP,M
51,"Franz, Justin",SR-4,Idaho State,18.20m,"59' 8.5""",UNLV Invitational and Sheila Tarr Multis,2017-03-16,SP,M
54,"Douglass, Kyle",JR-3,Montana State,18.19m,"59' 8.25""",Griz/Cat Dual,2017-04-22,SP,M
55,"Rosales, Zach",SR-4,Cal St. Northridge,18.18m,"59' 7.75""",2017 Big West Track & Field Championships,2017-05-12,SP,M
55,"Plesko, Nace",SO-2,Virginia,18.18m,"59' 7.75""",Virginia Grand Prix,2017-04-29,SP,M
57,"Lucas, Dawaun",JR-3,Cal St. Northridge,18.15m,"59' 6.75""",Northridge Invitational,2017-03-18,SP,M
58,"Douglas, Zach",SR-4,Troy,18.13m,"59' 5.75""",War Eagle Invititaional,2017-04-21,SP,M
59,"Loesch, Zach",SR-4,Wichita State,18.11m,"59' 5""",Wichita State Shocker Open,2017-05-05,SP,M
60,"Ceban, Nicolai",JR-3,Kansas,18.08m,"59' 4""",Rock Chalk Classic,2017-04-28,SP,M
61,"Walski, Brad",SR-4,Northern Iowa,18.07m,"59' 3.5""",2017 MVC Outdoor Track and Field Championships,2017-05-12,SP,M
62,"Gardenkrans, Viktor",SO-2,Arizona,18.05m,"59' 2.75""",Duel In The Desert- ASU vs Arizona,2017-04-28,SP,M
62,"Maier, Darby",SR-4,Air Force,18.05m,"59' 2.75""",Air Force Twilight Open,2017-05-05,SP,M
64,"Garza, Alejandro",SR-4,Houston,18.03m,"59' 2""",Penn Relays,2017-04-27,SP,M
65,"Coghill, Nicholas",FR-1,Nebraska,18.01m,"59' 1.25""",Texas Tech Red Raider Shoot-Out,2017-04-28,SP,M
66,"Schaly, Yannik",SR-4,Memphis,17.97m,"58' 11.5""",Memphis Invitational 2017,2017-04-28,SP,M
67,"Weirich, Daniel",SR-4,Colorado St.,17.95m,"58' 10.75""",Jack Christiansen Invitational,2017-04-22,SP,M
68,"Hocking, Blake",SR-4,UMKC,17.93m,"58' 10""",ESU Spring Invitational,2017-03-17,SP,M
68,"Booth, Ryan",JR-3,Youngstown St.,17.93m,"58' 10""",2017 BYU Cougar Invitational,2017-05-12,SP,M
70,"Vitella, Gino",SR-4,Oakland,17.90m,"58' 8.75""",Oakland vs. Detroit,2017-04-08,SP,M
71,"McMorris, Malik",SO-2,California,17.89m,"58' 8.5""",The Big Meet,2017-04-08,SP,M
72,"Kling, Kyle",JR-3,Southern Illinois,17.88m,"58' 8""",Lenny Lyles-Clark Wood Invitational,2017-04-28,SP,M
73,"Castle, Noah",SO-2,Kentucky,17.85m,"58' 6.75""",SEC Relays,2017-04-28,SP,M
74,"Long, Kyle",SR-4,Arizona State,17.84m,"58' 6.5""",Duel In The Desert- ASU vs Arizona,2017-04-28,SP,M
74,"Reed, Hayden",SR-4,Alabama,17.84m,"58' 6.5""",Florida Relays,2017-03-30,SP,M
76,"Weiler, Kevin",SO-2,Central Michigan,17.83m,"58' 6""",2017 Jesse Owens University Classic,2017-04-21,SP,M
77,"Lewis, Luke",JR-3,Purdue,17.81m,"58' 5.25""",Rankin/Poehlein Invitational,2017-04-21,SP,M
77,"Christensen, Dennis",JR-3,BYU,17.81m,"58' 5.25""",2017 BYU Cougar Invitational,2017-05-12,SP,M
79,"Charles, Mitchel",JR-3,Princeton,17.80m,"58' 4.75""",2017 Sam Howell Invitational,2017-04-08,SP,M
80,"Manns, Adam",SR-4,East Carolina,17.77m,"58' 3.75""",East Carolina University Bill Carson Invitational,2017-04-07,SP,M
81,"Finke, Tyler",SR-4,UTSA,17.76m,"58' 3.25""",2017 Conference USA Outdoor Track & Field Championship,2017-05-11,SP,M
81,"Richardson, Preston",JR-3,William and Mary,17.76m,"58' 3.25""",CAA Outdoor Track and Field Championships,2017-05-05,SP,M
83,"Tucker, Kyrin",JR-3,Northwestern St.,17.74m,"58' 2.5""",Bobby Lane Invitational,2017-03-25,SP,M
83,"Hyc, Micheal",JR-3,Illinois,17.74m,"58' 2.5""",Beach Invitational,2017-04-14,SP,M
85,"McDonald, Josh",JR-3,Wisconsin,17.72m,"58' 1.75""",Wisconsin Alumni Classic,2017-05-05,SP,M
85,"Favors, Eric",FR-1,South Carolina,17.72m,"58' 1.75""",Florida Relays,2017-03-30,SP,M
87,"Young, Alexander",SR-4,SE Louisiana,17.71m,"58' 1.25""",Miami Hurricane Collegiate Invitational,2017-03-25,SP,M
88,"Paliscak, David",JR-3,Kent State,17.70m,"58' 1""",Mid-American Outdoor Track & Field Championships,2017-05-11,SP,M
88,"Buckley, Christian",SO-2,Louisville,17.70m,"58' 1""",Georgia Tech Yellow Jacket Invitational,2017-03-17,SP,M
90,"Cook, Chris",SR-4,Princeton,17.68m,"58' 0.25""",2017 Sam Howell Invitational,2017-04-08,SP,M
90,"Nichols, Michael",JR-3,Sam Houston St.,17.68m,"58' 0.25""",Tom Tellez Invitational,2017-05-05,SP,M
92,"Onyia, Emmanuel",SR-4,Florida State,17.64m,"57' 10.5""",ACC Outdoor Track & Field Championships,2017-05-12,SP,M
93,"Sambel, Arnold",SR-4,Cal Poly,17.63m,"57' 10.25""",Ben Brown Invite,2017-03-10,SP,M
94,"Lenford , Charles",FR-1,Kentucky,17.62m,"57' 9.75""",SEC Outdoor Track & Field Championships,2017-05-11,SP,M
94,"Kempka, Sam",SO-2,Arkansas,17.62m,"57' 9.75""",Stanford Invitational,2017-03-31,SP,M
96,"Hirschmann, David",JR-3,Utah State,17.58m,"57' 8.25""",Mountain West Outdoor Track & Field Championships,2017-05-10,SP,M
97,"Neelly, Adam",FR-1,Memphis,17.57m,"57' 7.75""",Memphis Invitational 2017,2017-04-28,SP,M
98,"Braddock, Wesley",JR-3,UC Riverside,17.55m,"57' 7""",2017 Big West Track & Field Championships,2017-05-12,SP,M
99,"Benoit, Kelsey",JR-3,UTSA,17.54m,"57' 6.5""",2017 Conference USA Outdoor Track & Field Championship,2017-05-11,SP,M
100,"Vargas, Gabriel",SR-4,UTSA,17.51m,"57' 5.5""",UTSA Invitational,2017-03-17,SP,M
1,"Scarvelis, Nicholas",SR-4,UCLA,20.61m,"67' 7.5""",2016 Triton Invitational,2016-04-22,SP,M
2,"Enekwechi, Chukwuebuka",SR-4,Purdue,20.37m,"66' 10""",2016 Indiana - Purdue Duals,2016-04-23,SP,M
3,"Murasky, JC",SR-4,Ohio State,20.21m,"66' 3.75""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,SP,M
3,"Days, Braheme",SO-2,UCLA,20.21m,"66' 3.75""",2016 Triton Invitational,2016-04-22,SP,M
5,"Mihaljevic, Filip",JR-3,Virginia,19.96m,"65' 6""",Virginia Challenge,2016-04-22,SP,M
6,"Freeman, Josh",SR-4,Southern Illinois,19.92m,"65' 4.25""",Tom Botts Invitational,2016-04-15,SP,M
7,"Hassan, Mostafa",SO-2,Colorado St.,19.88m,"65' 2.75""",Mountain West Championships,2016-05-11,SP,M
8,"Miller, Ashinia",SR-4,Georgia,19.85m,"65' 1.5""",Georgia Relays,2016-03-18,SP,M
9,"Johnson, Luke",SR-4,Minnesota,19.54m,"64' 1.25""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,SP,M
10,"Efekoro, Oghenakpobo",FR-1,Virginia,19.53m,"64' 1""",ACC Championships,2016-05-13,SP,M
10,"Comenentia, Denzel",FR-1,Georgia,19.53m,"64' 1""",SEC Championships,2016-05-12,SP,M
12,"Ponzio, Nicholas",SO-2,USC,19.42m,"63' 8.75""",2016 Triton Invitational,2016-04-22,SP,M
12,"Ponzio, Nicholas",SO-2,USC,19.42m,"63' 8.75""",2016 Triton Invitational,2016-04-22,SP,M
14,"Baker , Justin",SR-4,Northern Iowa,19.36m,"63' 6.25""",Wisconsin Twilight,2016-05-06,SP,M
15,"Simon, Peter",SO-2,California,19.30m,"63' 4""",Payton Jordan Invitational,2016-05-01,SP,M
16,"Morrison, Willie",FR-1,Indiana,19.25m,"63' 2""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,SP,M
17,"Cartwright, Grant",SO-2,Michigan,19.17m,"62' 10.75""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,SP,M
18,"Simmons, Isaiah",JR-3,Miami,19.11m,"62' 8.5""",LSU Invitational,2016-04-30,SP,M
19,"Ferguson, Kord",FR-1,Alabama,19.05m,"62' 6""",SEC Championships,2016-05-12,SP,M
20,"Budde, Riley",SO-2,Wisconsin,19.02m,"62' 5""",Wisconsin Twilight,2016-05-06,SP,M
21,"Renner, Alex",JR-3,North Dakota State,19.01m,"62' 4.5""",Beach Invitational,2016-04-15,SP,M
22,"Anderson, Thomas",JR-3,Arizona State,18.90m,"62' 0.25""",Bryan Clay Invitational,2016-04-14,SP,M
23,"Ragonesi, Gian",JR-3,Miami,18.89m,"61' 11.75""",ACC Championships,2016-05-13,SP,M
23,"Awotunde, Josh",SO-2,South Carolina,18.89m,"61' 11.75""",Alan Connie Shamrock Invitational,2016-03-17,SP,M
25,"Farley, Kevin",SR-4,SE Missouri,18.88m,"61' 11.5""",2016 Billy Hayes Invitational,2016-05-06,SP,M
26,"Ogundeji, Dotun",FR-1,UCLA,18.84m,"61' 9.75""",Pac-12 Outdoor Track & Field Championships,2016-05-14,SP,M
27,"Cribbin, Ryan",JR-3,Buffalo,18.82m,"61' 9""",Wake Forest Open,2016-03-18,SP,M
28,"Katnik, Matthew",FR-1,USC,18.79m,"61' 7.75""",Trojan Invitational,2016-03-18,SP,M
29,"Catelli, Frank",SR-4,Washington,18.76m,"61' 6.75""",Pac-12 Outdoor Track & Field Championships,2016-05-14,SP,M
30,"Castle, Aaron",JR-3,Arizona,18.72m,"61' 5""",Pac-12 Outdoor Track & Field Championships,2016-05-14,SP,M
30,"Felpel, Kyle",JR-3,Alabama,18.72m,"61' 5""",SEC Championships,2016-05-12,SP,M
32,"King, Michael",SR-4,Kent State,18.70m,"61' 4.25""",Jesse Owens Track & Field Classic - Ohio State University,2016-04-22,SP,M
33,"Hamilton, Grant",SR-4,Air Force,18.65m,"61' 2.25""",Mountain West Championships,2016-05-11,SP,M
34,"Douglas, Zach",JR-3,Troy,18.64m,"61' 2""",Sun Belt Conference Outdoor Track & Field Championships,2016-05-13,SP,M
34,"Jeuschede, Jan",SR-4,Iowa State,18.64m,"61' 2""",Big 12 Outdoor Track & Field Championships,2016-05-13,SP,M
36,"Sammons, Chase",SR-4,Oklahoma,18.62m,"61' 1.25""",Big 12 Outdoor Track & Field Championships,2016-05-13,SP,M
36,"Neelly, Brett",FR-1,Kansas State,18.62m,"61' 1.25""",John McDonnell Invitational,2016-04-22,SP,M
38,"Levi, Itamar",JR-3,Arkansas State,18.59m,"61' 0""",Sun Belt Conference Outdoor Track & Field Championships,2016-05-13,SP,M
38,"Plesko, Nace",FR-1,Iowa State,18.59m,"61' 0""",Big 12 Outdoor Track & Field Championships,2016-05-13,SP,M
40,"Yohman, Jon",SO-2,Penn State,18.55m,"60' 10.5""",Penn Relays,2016-04-28,SP,M
41,"McKelvey, Kyle",SR-4,South Dakota,18.52m,"60' 9.25""",Howard Wood Dakota Relays,2016-05-07,SP,M
42,"Huffman, Nikolas",SO-2,Kentucky,18.39m,"60' 4""",Spec Towns Invitational 2016,2016-04-08,SP,M
43,"Demaline, Nick",SO-2,Western Kentucky,18.38m,"60' 3.75""",Vanderbilt Black and Gold Invitational,2016-03-25,SP,M
43,"Ramsey, Mark",JR-3,Fairleigh Dickinson,18.38m,"60' 3.75""",Wake Forest Open,2016-03-18,SP,M
45,"Tuufuli, Reno",FR-1,Iowa,18.34m,"60' 2""",Jim Click Shootout,2016-04-09,SP,M
46,"Berghuis, Brandt",SR-4,North Dakota State,18.32m,"60' 1.25""",Lyle Hokanson Classic,2016-04-22,SP,M
47,"Ceban, Nicolai",SO-2,Kansas,18.30m,"60' 0.5""",37th Annual Sun Angel Classic,2016-04-08,SP,M
47,"Vaughn, Luke",JR-3,Memphis,18.30m,"60' 0.5""",The American Outdoor Track & Field Championships,2016-05-12,SP,M
49,"Valencia, Felipe",SO-2,Houston,18.28m,"59' 11.75""",Carolyn & Ron Yokubaitis Invitational,2016-04-23,SP,M
49,"Hassan, Ahmed",SR-4,Arizona State,18.28m,"59' 11.75""",2016 Duel in the Desert,2016-04-30,SP,M
49,"Schultz, Tyler",SR-4,Colorado St.,18.28m,"59' 11.75""",Ram Dual,2016-05-06,SP,M
52,"Bultman, Nathan",FR-1,USC,18.27m,"59' 11.25""",Pepsi Invitational,2016-04-09,SP,M
53,"Schwarzkopf, Conrad",JR-3,North Dakota State,18.23m,"59' 9.75""",Lyle Hokanson Classic,2016-04-22,SP,M
54,"Parker, Sullivan",SR-4,California,18.22m,"59' 9.5""",Sacramento State Hornet Invitational,2016-03-18,SP,M
55,"Nahigian, Carl",JR-3,UC Riverside,18.12m,"59' 5.5""",Big West Outdoor Track & Field Championships,2016-05-13,SP,M
56,"Collins, Shawn",JR-3,Northern Arizona,18.05m,"59' 2.75""",Big Sky Outdoor Track & Field Championships,2016-05-11,SP,M
57,"Schall, David",FR-1,Indiana,18.02m,"59' 1.5""",2016 Indiana - Purdue Duals,2016-04-23,SP,M
58,"Cook, Chris",JR-3,Princeton,17.96m,"58' 11.25""",Penn Relays,2016-04-28,SP,M
59,"Snyder, Sam",SR-4,Rhode Island,17.94m,"58' 10.25""",NEICAAA Outdoor Track & Field Championships,2016-05-13,SP,M
59,"DaCosta, Chadrick",JR-3,Florida State,17.94m,"58' 10.25""",ACC Championships,2016-05-13,SP,M
61,"Newman, Tristen",SO-2,Stanford,17.93m,"58' 10""",Sacramento State Hornet Invitational,2016-03-18,SP,M
61,"Gardenkrans, Viktor",FR-1,Arizona,17.93m,"58' 10""",Pac-12 vs Big 10 Invitational,2016-03-25,SP,M
63,"Lewis, Luke",SO-2,Purdue,17.91m,"58' 9.25""",LSU Battle on the Bayou,2016-04-09,SP,M
64,"Long, Kyle",JR-3,Arizona State,17.83m,"58' 6""",Pac-12 vs Big 10 Invitational,2016-03-25,SP,M
65,"Murphy, Corey",SO-2,Monmouth,17.82m,"58' 5.75""",IC4A/ECAC Outdoor Track and Field Championships,2016-05-13,SP,M
65,"Maurins, John",SO-2,Wake Forest,17.82m,"58' 5.75""",Virginia Challenge,2016-04-22,SP,M
65,"Murphy, Corey",SO-2,Monmouth,17.82m,"58' 5.75""",IC4A/ECAC Outdoor Track and Field Championships,2016-05-13,SP,M
68,"Garza, Alejandro",JR-3,Houston,17.81m,"58' 5.25""",2016 Baylor Invitational,2016-04-09,SP,M
69,"Hirschmann, David",SO-2,Utah State,17.77m,"58' 3.75""",Border Clash 2016,2016-04-29,SP,M
70,"Kempka, Sam",FR-1,Arkansas,17.73m,"58' 2""",John McDonnell Invitational,2016-04-22,SP,M
71,"Humpal, Jake",JR-3,Northern Iowa,17.72m,"58' 1.75""",Wisconsin Twilight,2016-05-06,SP,M
72,"Benoit, Kelsey",SO-2,UTSA,17.71m,"58' 1.25""",UTSA Roadrunner Invitational,2016-04-08,SP,M
73,"Christensen, Dennis",SO-2,BYU,17.70m,"58' 1""",Beach Pacific Coast,2016-04-14,SP,M
74,"Weirich, Daniel",JR-3,Colorado St.,17.65m,"57' 11""",Ram Dual,2016-05-06,SP,M
75,"Meyers, Avery",JR-3,Iowa,17.63m,"57' 10.25""",Musco Twilight,2016-04-23,SP,M
76,"Paliscak, David",SO-2,Kent State,17.62m,"57' 9.75""",Mid-American Conference Championship,2016-05-12,SP,M
77,"Otterdahl, Payton",SO-2,North Dakota State,17.61m,"57' 9.5""",Lyle Hokanson Classic,2016-04-22,SP,M
78,"Warning, Lucas",JR-3,Lehigh,17.60m,"57' 9""",Lafayette 7-Way Invitational,2016-03-26,SP,M
78,"Jarvis, Jefferson",SO-2,BYU,17.60m,"57' 9""",2016 BYU Cougar Invitational,2016-05-12,SP,M
80,"Sievers, Derek",SR-4,Michigan,17.59m,"57' 8.5""",Texas State Bobcat Classic,2016-04-29,SP,M
81,"Charles, Mitchel",SO-2,Princeton,17.56m,"57' 7.5""",Princeton Outdoor Invite,2016-04-15,SP,M
81,"Bowling, Isaac",SR-4,Louisville,17.56m,"57' 7.5""",Rankin/Poehlein Invitational,2016-05-06,SP,M
83,"Reed, Hayden",JR-3,Alabama,17.55m,"57' 7""",SEC Championships,2016-05-12,SP,M
84,"Paul, Cedric",SO-2,Northwestern St.,17.54m,"57' 6.5""",Leon Johnson Invitational,2016-04-08,SP,M
84,"Booth, Ryan",JR-3,Youngstown St.,17.54m,"57' 6.5""",Horizon League Championships,2016-05-06,SP,M
86,"Boals, Stephen",SR-4,Duke,17.51m,"57' 5.5""",Raleigh Relays,2016-03-25,SP,M
86,"Bartlett, Jeff",JR-3,Texas A&M,17.51m,"57' 5.5""",SEC Championships,2016-05-12,SP,M
88,"Manns, Adam",JR-3,East Carolina,17.50m,"57' 5""",The American Outdoor Track & Field Championships,2016-05-12,SP,M
89,"Rogers, Jeff",FR-1,Arkansas,17.49m,"57' 4.75""",Arkansas Twilight,2016-05-06,SP,M
90,"Stroh, Steffan",SO-2,North Dakota State,17.47m,"57' 3.75""",Lyle Hokanson Classic,2016-04-22,SP,M
91,"Brown, Jamar",SR-4,Indiana State,17.45m,"57' 3""",2016 MVC Outdoor Track and Field Championships,2016-05-13,SP,M
92,"Sambel, Arnold",JR-3,Cal Poly,17.42m,"57' 2""",Cal Poly/UCSB Dual,2016-04-30,SP,M
93,"Arneson, Skylar",SR-4,Wichita State,17.41m,"57' 1.5""",Oklahoma John Jacobs Invitational,2016-04-22,SP,M
94,"Van Veen, JT",SR-4,Colorado St.,17.40m,"57' 1""",Ram Dual,2016-05-06,SP,M
95,"Huckaby, Jordan",SR-4,Texas State,17.39m,"57' 0.75""",2016 Baylor Invitational,2016-04-09,SP,M
96,"Kirby-Stewart, Tevin",SR-4,Monmouth,17.38m,"57' 0.25""",Metro Atlantic Outdoor Track & Field Championships,2016-05-07,SP,M
96,"Russell, Daven",SO-2,Utah Valley,17.38m,"57' 0.25""",WAC Outdoor Track and Field Championships,2016-05-11,SP,M
98,"Randall , Devin",JR-3,Arkansas,17.37m,"57' 0""",Arkansas Spring Invitational,2016-03-25,SP,M
99,"Weiler, Kevin",FR-1,Central Michigan,17.36m,"56' 11.5""",EIU Big Blue Classic 2016,2016-03-31,SP,M
100,"Norman, Riley",SO-2,Michigan State,17.35m,"56' 11.25""",2016 Louisville Invitational,2016-04-15,SP,M
