,ATHLETE,YEAR,TEAM,MARK,CONV,MEET,MEET DATE,EVENT,GENDER
54,"Arter, Sam",FR-1,Liberty,67.09m,"220' 1""",Big South Outdoor Track & Field Championships,2017-05-10,JT,M
55,"Artley , Brendan",,North Dakota State,66.93m,"219' 7""",Baldy Castillo Invitational,2017-03-17,JT,M
56,"Kuskey, Matthew",SR-4,UC Santa Barbara,66.64m,"218' 8""",2017 Big West Track & Field Championships,2017-05-12,JT,M
57,"Marta, Elijah",JR-3,Kentucky,66.63m,"218' 7""",Florida Relays,2017-03-30,JT,M
58,"Caffrey, Daniel",JR-3,UNC-Wilmington,66.53m,"218' 3""",CAA Outdoor Track and Field Championships,2017-05-05,JT,M
59,"Pascal, Alex",JR-3,Missouri,66.23m,"217' 3""",Crimson Tide Invitational,2017-04-07,JT,M
60,"White, Anthony",JR-3,Navy,66.18m,"217' 1""",NAVY vs. ARMY Men's Track & Field Meet,2017-04-01,JT,M
61,"Barnes, Jacob",FR-1,BYU,66.16m,"217' 1""",2017 BYU Cougar Invitational,2017-05-12,JT,M
62,"Peters, Thomas",SO-2,Southern Miss.,66.15m,"217' 0""",2017 Conference USA Outdoor Track & Field Championship,2017-05-11,JT,M
63,"Smith, Cole",JR-3,Washington St.,66.01m,"216' 7""",Trojan Invitational,2017-03-17,JT,M
64,"Stanley, Bill",SR-4,Ohio State,65.93m,"216' 4""",All Ohio Champs,2017-04-15,JT,M
65,"Garcia, Anthony",JR-3,Sam Houston St.,65.82m,"215' 11""",Texas Invitational,2017-04-14,JT,M
65,"Francoeur, Drew",SR-4,High Point,65.82m,"215' 11""",Big South Outdoor Track & Field Championships,2017-05-10,JT,M
67,"Eppich, Kraymer",JR-3,BYU,65.81m,"215' 11""",2017 BYU Cougar Invitational,2017-05-12,JT,M
68,"Jones, Daniel",SR-4,Montana,65.74m,"215' 8""",2017 Big Sky Outdoor Track & Field Championships,2017-05-10,JT,M
69,"Marsack, Michael",FR-1,Duke,65.48m,"214' 10""",Raleigh Relays,2017-03-24,JT,M
70,"Crabill, Donald",JR-3,Air Force,65.31m,"214' 3""",Beach Invitational,2017-04-14,JT,M
71,"Ahrens, Dylan",JR-3,Clemson,65.19m,"213' 10""",2017 90th Clyde Littlefield Texas Relays,2017-03-29,JT,M
72,"Knoblock, Max",SO-2,Michigan State,65.16m,"213' 9""",2017 Louisville Invitational,2017-04-14,JT,M
73,"Hoffsmith, Alexander",FR-1,Liberty,65.11m,"213' 7""",Penn Relays,2017-04-27,JT,M
74,"Maher, Erik",JR-3,Rice,65.01m,"213' 3""",J Fred Duckett Twilight Meet,2017-04-22,JT,M
75,"Solfanelli, Nicholas",SO-2,Duke,64.89m,"212' 11""",ACC Outdoor Track & Field Championships,2017-05-12,JT,M
76,"Noonan, T. J.",SR-4,Oklahoma,64.88m,"212' 10""",Rafer/JJK Invitational,2017-04-08,JT,M
77,"Stevens, Brad",JR-3,Washington St.,64.71m,"212' 4""",Trojan Invitational,2017-03-17,JT,M
78,"Mastropaolo, Daniel",FR-1,Ohio State,64.66m,"212' 2""",2017 Jesse Owens University Classic,2017-04-21,JT,M
79,"Sagendorf, Brian",SO-2,Mount St. Mary's,64.50m,"211' 7""",High Point VertKlasse Meeting,2017-03-31,JT,M
80,"Kaplan, Sam",SR-4,Penn,64.48m,"211' 6""",Ivy League Outdoor Track & Field Championships,2017-05-06,JT,M
81,"Gayle, Rajae",SR-4,Howard,64.41m,"211' 4""",Virginia Grand Prix,2017-04-29,JT,M
82,"Shalaway, Elijah",FR-1,Wake Forest,64.37m,"211' 2""",ACC Outdoor Track & Field Championships,2017-05-12,JT,M
83,"Hoplin, John",JR-3,Wichita State,64.29m,"210' 11""",2017 MVC Outdoor Track and Field Championships,2017-05-12,JT,M
84,"Rowley, Jeff",FR-1,Southern Utah,64.00m,"210' 0""",Beach Invitational,2017-04-14,JT,M
85,"Stelly, Hunter",SO-2,UL-Lafayette,63.91m,"209' 8""",McNeese Cowboy Relays/ Bob Hayes LA Challenge,2017-03-11,JT,M
86,"Mace, Kelby",JR-3,Maine,63.85m,"209' 6""","Maine, New Hampshire, Bates Meet",2017-04-01,JT,M
87,"Andrus, Cole",FR-1,Dartmouth,63.45m,"208' 2""",Raleigh Relays,2017-03-24,JT,M
88,"Parker, Tyler",JR-3,North Dakota State,63.34m,"207' 10""",Baldy Castillo Invitational,2017-03-17,JT,M
88,"Hoff, Eric",SR-4,Air Force,63.34m,"207' 10""",Mountain West Outdoor Track & Field Championships,2017-05-10,JT,M
90,"Lopez-Ibarra, Javier",SO-2,North Texas,63.15m,"207' 2""",Texas State Bobcat Classic,2017-04-28,JT,M
91,"Chiesa, Scott",SR-4,California,63.07m,"206' 11""",Brutus Hamilton Challenge,2017-04-28,JT,M
92,"Stone, Chris",FR-1,Auburn,63.06m,"206' 11""",2017 90th Clyde Littlefield Texas Relays,2017-03-29,JT,M
93,"Hoselton, Bradley",JR-3,Purdue,63.01m,"206' 9""",Big Ten Outdoor Championships,2017-05-12,JT,M
94,"Carter, Justin",JR-3,Auburn,62.98m,"206' 7""",War Eagle Invititaional,2017-04-21,JT,M
95,"Allen, Andrew",JR-3,South Alabama,62.92m,"206' 5""",Jaguar Opener,2017-03-03,JT,M
96,"Schanstra, Tim",JR-3,Penn,62.84m,"206' 2""",Penn Relays,2017-04-27,JT,M
97,"Hopkins, Hunter",JR-3,Texas Tech,62.77m,"205' 11""",Big 12 Outdoor Track & Field Championships,2017-05-12,JT,M
98,"Smutsky, Robert",SR-4,William and Mary,62.76m,"205' 11""",CAA Outdoor Track and Field Championships,2017-05-05,JT,M
99,"Orlando, Mark",SO-2,Monmouth,62.75m,"205' 10""",22nd Annual Monmouth Season Opener,2017-03-24,JT,M
99,"Brookman, Connor",SO-2,Troy,62.75m,"205' 10""",Sun Belt Outdoor Track and Field Championships,2017-05-12,JT,M
1,"Kyriazis, Ioannis",SO-2,Texas A&M,81.87m,"268' 7""",2016 Nike Clyde Littlefield Texas Relays,2016-03-30,JT,M
2,"Thompson, Curtis",SO-2,Miss State,81.03m,"265' 10""",Florida State Relays,2016-03-25,JT,M
3,"Karakolis, Evan",SR-4,Rice,79.30m,"260' 2""",Kansas Relays,2016-04-20,JT,M
4,"Ampomah, John",SR-4,Mid. Tenn. State,77.81m,"255' 3""",Penn Relays,2016-04-28,JT,M
5,"Renton, Tyler",SR-4,Oklahoma,76.86m,"252' 2""",Baldy Castillo Invitational,2016-03-18,JT,M
6,"Danielson, Cody",JR-3,Oregon,76.74m,"251' 9""",Willie Williams Classic,2016-03-18,JT,M
7,"Van Zyl, Reinhard",JR-3,Missouri,75.91m,"249' 0""",SEC Championships,2016-05-12,JT,M
8,"Mortimore, Matti",JR-3,North Dakota State,75.79m,"248' 8""",2016 Husker Spring Invitational,2016-04-09,JT,M
9,"Gibbs, Emron",SR-4,Southern Miss.,75.72m,"248' 5""",LSU Alumni Gold,2016-04-23,JT,M
10,"Muhar, Matija",FR-1,Virginia Tech,75.60m,"248' 0""",ACC Championships,2016-05-13,JT,M
11,"Guerra, Tomas",SR-4,Western Kentucky,74.46m,"244' 3""",Vanderbilt Black and Gold Invitational,2016-03-25,JT,M
12,"Lipschutz, McLean",JR-3,Alabama,74.37m,"244' 0""",Alabama Relays,2016-03-17,JT,M
13,"Rentzsch, Vincent",SR-4,UMBC,74.28m,"243' 8""",Raleigh Relays,2016-03-25,JT,M
14,"Robbins, Rob",SR-4,Cornell,73.97m,"242' 8""",Ivy League Outdoor Track & Field Championships,2016-05-07,JT,M
15,"Maukonen, Rasmus",SO-2,UTEP,73.64m,"241' 7""",UTEP Springtime 2016,2016-03-26,JT,M
16,"Pascal, Alex",SO-2,Missouri,73.52m,"241' 2""",John McDonnell Invitational,2016-04-22,JT,M
17,"Fuller, Carson",SR-4,Washington,73.45m,"241' 0""",Pac-12 vs Big 10 Invitational,2016-03-25,JT,M
18,"Odle, Damien",JR-3,Wichita State,73.36m,"240' 8""",Wichita State Shocker Open,2016-05-06,JT,M
19,"Mirabelli, Chris",SO-2,Rutgers,73.24m,"240' 3""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,JT,M
20,"Quinn, Kyle",SR-4,Tennessee,73.16m,"240' 0""",Alan Connie Shamrock Invitational,2016-03-17,JT,M
21,"Keffer, Hudson",FR-1,Arizona State,73.08m,"239' 9""",2016 Duel in the Desert,2016-04-30,JT,M
22,"Stanley, Bill",JR-3,Ohio State,72.98m,"239' 5""",Power Conference Cardinal & Gold,2016-03-25,JT,M
23,"Williamson, Capers",SR-4,Citadel,72.95m,"239' 4""",2016 Southern Conference Outdoor T&F Championships,2016-05-12,JT,M
24,"Hardin, Sam",SO-2,Texas A&M,72.37m,"237' 5""",Baldy Castillo Invitational,2016-03-18,JT,M
25,"Lang, Thomas",SR-4,Duke,72.29m,"237' 2""",Beach Invitational,2016-04-15,JT,M
26,"Nizich, John",FR-1,Oregon,71.89m,"235' 10""",Pac-12 Outdoor Track & Field Championships,2016-05-14,JT,M
27,"Criticos, Michael",SO-2,Memphis,71.85m,"235' 9""",The American Outdoor Track & Field Championships,2016-05-12,JT,M
28,"Feister, Steve",SR-4,Liberty,71.61m,"234' 11""",Big South Outdoor Track & Field Championships,2016-05-10,JT,M
29,"Zuidema, Kaleb",JR-3,South Carolina,71.07m,"233' 2""",SEC Championships,2016-05-12,JT,M
30,"Stell, Jay",SR-4,Navy,71.01m,"233' 0""",IC4A/ECAC Outdoor Track and Field Championships,2016-05-13,JT,M
30,"Summers, Houston",SR-4,North Carolina,71.01m,"233' 0""",Battle of the Blues,2016-04-01,JT,M
32,"Peters, Thomas",SO-2,Southern Miss.,70.44m,"231' 1""",Florida State Relays,2016-03-25,JT,M
33,"Reimer, Dylan",SR-4,Wichita State,70.23m,"230' 5""",2016 Wendy's/PSU Invitational,2016-03-25,JT,M
34,"Snow, Garrett",SR-4,Oklahoma,70.05m,"229' 10""",Baldy Castillo Invitational,2016-03-18,JT,M
35,"Kerr, Ryan",JR-3,Penn State,69.72m,"228' 9""",Penn Relays,2016-04-28,JT,M
36,"Krzyszkowski, John",JR-3,Marquette,69.39m,"227' 8""",Illinois Twilight,2016-04-23,JT,M
37,"Derr, Seth",JR-3,Nebraska,69.31m,"227' 5""",Kansas Relays,2016-04-20,JT,M
38,"Krezmer, Matthew",JR-3,Rutgers,69.08m,"226' 8""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,JT,M
39,"Victor, Lindon",JR-3,Texas A&M,68.96m,"226' 3""",SEC Championships,2016-05-12,JT,M
40,"Spaulding, Christian",SR-4,High Point,68.88m,"226' 0""",Big South Outdoor Track & Field Championships,2016-05-10,JT,M
41,"Pratt, Denzel",FR-1,Liberty,68.72m,"225' 5""",Big South Outdoor Track & Field Championships,2016-05-10,JT,M
42,"Boucher, Adam",SR-4,Connecticut,68.50m,"224' 9""",2016 Nike Clyde Littlefield Texas Relays,2016-03-30,JT,M
43,"Muhar, Jaka",JR-3,Virginia Tech,68.47m,"224' 8""",ACC Championships,2016-05-13,JT,M
44,"Garcia, Anthony",SO-2,Sam Houston St.,68.35m,"224' 3""",Southland Conference Outdoor Track & Field Championships,2016-05-06,JT,M
45,"Davidson, Dwight",SR-4,Kansas State,68.27m,"224' 0""",LSU Battle on the Bayou,2016-04-09,JT,M
46,"Stevens, Brad",SO-2,Washington St.,68.11m,"223' 5""",37th Annual Sun Angel Classic,2016-04-08,JT,M
47,"Lillquist, Jensen",SO-2,Montana,67.99m,"223' 1""",Big Sky Outdoor Track & Field Championships,2016-05-11,JT,M
48,"Warnick, Wyatt",JR-3,BYU,67.90m,"222' 9""",2016 BYU Cougar Invitational,2016-05-12,JT,M
49,"Hale, Quinn",SR-4,Washington,67.78m,"222' 4""",Pac-12 Outdoor Track & Field Championships,2016-05-14,JT,M
50,"Chiesa, Scott",SR-4,California,67.69m,"222' 1""",The Big Meet -Cal vs. Stanford,2016-04-09,JT,M
51,"Kuskey, Matthew",JR-3,UC Santa Barbara,67.66m,"222' 0""",Cal Poly/UCSB Dual,2016-04-30,JT,M
52,"Pote, Chase",SR-4,Wichita State,67.63m,"221' 10""",Wichita State Shocker Open,2016-05-06,JT,M
53,"Ziegenfuss, Derek",FR-1,Eastern Michigan,67.44m,"221' 3""",Mid-American Conference Championship,2016-05-12,JT,M
54,"Baumann, Quinn",JR-3,North Dakota State,67.34m,"220' 11""",2016 Husker Spring Invitational,2016-04-09,JT,M
55,"Schmidt, Austin",SO-2,North Dakota State,67.12m,"220' 2""",Stanford Invitational,2016-04-01,JT,M
56,"Payne, Joey",SR-4,Eastern Washington,66.82m,"219' 3""",44th Annual Pelluer Invitational,2016-04-08,JT,M
57,"Banks, Donavon",FR-1,McNeese State,66.80m,"219' 2""",Southland Conference Outdoor Track & Field Championships,2016-05-06,JT,M
58,"Foster, Kevin",SO-2,Connecticut,66.73m,"218' 11""",2016 Nike Clyde Littlefield Texas Relays,2016-03-30,JT,M
59,"Basic, Bartul",SO-2,UL-Lafayette,66.69m,"218' 9""",Jace LaCoste- Mississippi State Invitational,2016-04-30,JT,M
60,"Middleton, Ian",JR-3,Idaho,66.63m,"218' 7""",Stanford Invitational,2016-04-01,JT,M
61,"Trott, Derek",SO-2,William and Mary,66.58m,"218' 5""",CAA Outdoor Track and Field Championships,2016-05-06,JT,M
62,"Shippee, Jacob",SR-4,Dartmouth,66.54m,"218' 4""",Ivy League Outdoor Track & Field Championships,2016-05-07,JT,M
63,"Shannon, Kevin",JR-3,Alabama,66.46m,"218' 0""",Florida State Relays,2016-03-25,JT,M
64,"Bermes, Ty",JR-3,Montana State,66.06m,"216' 9""",MSU Open,2016-03-26,JT,M
65,"Nyamadi, Atsu",SR-4,Mid. Tenn. State,66.05m,"216' 8""",Georgia Tech Yellow Jacket Invitational,2016-03-25,JT,M
66,"Zuidema, Seth",SO-2,Connecticut,65.99m,"216' 6""",Miami Hurricane Alumni Invitational,2016-04-08,JT,M
67,"Marta, Elijah",SO-2,Kentucky,65.97m,"216' 5""",Virginia Challenge,2016-04-22,JT,M
68,"Rondema, Andrew",SR-4,Stanford,65.91m,"216' 3""",Pac-12 Outdoor Track & Field Championships,2016-05-14,JT,M
69,"Dodds, Ben",SR-4,Illinois,65.75m,"215' 8""",Illinois Twilight,2016-04-23,JT,M
69,"Smutsky, Robert",JR-3,William and Mary,65.75m,"215' 8""",Penn Relays,2016-04-28,JT,M
71,"Smith, Joe-Kimura",FR-1,Georgia,65.69m,"215' 6""",Georgia Relays,2016-03-18,JT,M
72,"Sagendorf, Brian",FR-1,Mount St. Mary's,65.65m,"215' 5""",Penn Relays,2016-04-28,JT,M
72,"Henderson, Brett",JR-3,Harvard,65.65m,"215' 5""",IC4A/ECAC Outdoor Track and Field Championships,2016-05-13,JT,M
72,"Dohmann, Fabian",JR-3,Texas,65.65m,"215' 5""",Power Conference Cardinal & Gold,2016-03-25,JT,M
75,"Burk, Stephen",JR-3,Michigan,65.27m,"214' 2""",Big Ten Conference Outdoor Track & Field Championships,2016-05-13,JT,M
76,"Carter, Justin",SO-2,Auburn,65.09m,"213' 6""",Georgia Tech Yellow Jacket Invitational,2016-03-25,JT,M
77,"Richards, Sean",SO-2,Navy,65.06m,"213' 5""",Patriot League Outdoor Track & Field Championships,2016-05-06,JT,M
78,"Walton, Cody",SO-2,Nebraska,64.89m,"212' 11""",Kansas Relays,2016-04-20,JT,M
79,"Nizich, James",SO-2,Nebraska,64.85m,"212' 9""",Kansas Relays,2016-04-20,JT,M
80,"Collins, Chris",JR-3,Bethune-Cookman,64.79m,"212' 7""",Miami Hurricane Twilight Invitational,2016-03-25,JT,M
81,"Gambill, Tanner",SR-4,Montana State,64.52m,"211' 8""",Big Sky Outdoor Track & Field Championships,2016-05-11,JT,M
82,"Zenon, Kyle",SO-2,McNeese State,64.51m,"211' 8""",Louisiana Classic,2016-03-25,JT,M
83,"Buda, Mark",JR-3,Brown,64.50m,"211' 7""",Ivy League Outdoor Track & Field Championships,2016-05-07,JT,M
84,"Castellani, Robert",SO-2,Coastal Carolina,64.46m,"211' 6""",Big South Outdoor Track & Field Championships,2016-05-10,JT,M
85,"Behm, Ian",FR-1,Akron,64.37m,"211' 2""",Mid-American Conference Championship,2016-05-12,JT,M
86,"Harnett, Greg",FR-1,Rutgers,64.25m,"210' 9""",Mets Outdoor Track and Field Championships,2016-04-08,JT,M
87,"Yoxall, Alex",SO-2,UMKC,64.22m,"210' 8""",Beach Pacific Coast,2016-04-14,JT,M
88,"Kerr, Charles",JR-3,Stanford,64.21m,"210' 8""",Pac-12 Outdoor Track & Field Championships,2016-05-14,JT,M
89,"Uibo, Maicel",SR-4,Georgia,64.20m,"210' 7""",SEC Championships,2016-05-12,JT,M
90,"Womack, Joey",SR-4,UL-Monroe,64.18m,"210' 7""",2016 McNeese Cowboy Relays,2016-03-12,JT,M
91,"Hughes, Terry",JR-3,LSU,64.16m,"210' 6""",LSU Alumni Gold,2016-04-23,JT,M
91,"Jones, Grant",FR-1,Pittsburgh,64.16m,"210' 6""",Penn Relays,2016-04-28,JT,M
93,"Wright, Devin",JR-3,Utah State,64.12m,"210' 4""",2016 BYU Robison Invitational,2016-04-21,JT,M
94,"Wilks, Aaron",JR-3,Illinois,64.04m,"210' 1""",Illinois Twilight,2016-04-23,JT,M
95,"Danner, Nick",JR-3,Rhode Island,63.95m,"209' 10""",UCONN Northeast Challenge,2016-04-16,JT,M
96,"Hansen, Richard",SR-4,Baylor,63.84m,"209' 5""",TCU Invitational,2016-03-17,JT,M
97,"Parcaro, Skyler",FR-1,Southern Utah,63.71m,"209' 0""",UNLV Invitational and Sheila Tarr Multis,2016-03-17,JT,M
98,"Delabruere, Isaac",SR-4,Vermont,63.54m,"208' 5""",2016 Dartmouth Outdoor Invitational,2016-04-16,JT,M
99,"Williams, Darion",JR-3,UC Santa Barbara,63.53m,"208' 5""",Big West Outdoor Track & Field Championships,2016-05-13,JT,M
100,"Knoblock, Max",SO-2,Michigan State,63.31m,"207' 8""",2016 Louisville Invitational,2016-04-15,JT,M
